post_id,text,sentiment,sentiment_label,timestamp,user,platform,hashtags,retweets,likes,country,year,month,day,hour
609,"Joined a seniors' cycling club, feeling the wind in my hair and the freedom of the open road. #CyclingClub #SeniorCyclist ", Excitement ,Positive,2023-07-12 13:45:00.000000 UTC, SeniorCyclingEnthusiast , Facebook , #OpenRoadAdventures #SeniorCycling ,25,50, USA,2023,7,12,13
610,"Attended a wine tasting event, savoring the richness of flavors that age like fine wine. Cheers to the golden years! #WineTasting #SeniorWineLover ", Joy ,Positive,2023-07-13 20:00:00.000000 UTC, SeniorWineConnoisseur , Instagram , #AgedToPerfection #SeniorCheers ,35,70, UK,2023,7,13,20
611,"Started learning ballroom dancing, gliding gracefully across the dance floor. Ageless elegance in every step. #BallroomDancing #SeniorDancer ", Joy ,Positive,2023-07-14 16:15:00.000000 UTC, SeniorBallroomDancer , Twitter , #GracefulMoves #SeniorDance ,20,40, USA,2023,7,14,16
612,"Organized a community painting event, turning blank canvases into a masterpiece of shared creativity. #PaintingEvent #SeniorArtist ", Joy ,Positive,2023-07-15 19:30:00.000000 UTC, SeniorPaintingOrganizer , Facebook , #CommunityArt #SeniorCreativity ,28,55, Canada,2023,7,15,19
613,"Hosted a 'memory lane' evening with old friends, reminiscing about the adventures that shaped our lives. #MemoryLane #SeniorReminiscing ", Gratitude ,Positive,2023-07-16 14:00:00.000000 UTC, SeniorMemoriesHost , Instagram , #FriendshipAdventures #SeniorNostalgia ,30,60, USA,2023,7,16,14
614,"Joined a seniors' astronomy club, stargazing and finding wonder in the vastness of the cosmos. #AstronomyClub #SeniorStargazer ", Curiosity ,Neutral,2023-07-17 22:15:00.000000 UTC, SeniorStargazer , Twitter , #CelestialWonders #SeniorAstronomy ,18,35, UK,2023,7,17,22
615,"Attended a local jazz festival, tapping toes to the tunes that have stood the test of time. Music, a lifelong love affair. #JazzFestival #SeniorMusicLover ", Joy ,Positive,2023-07-18 16:30:00.000000 UTC, SeniorJazzFestivalGoer , Facebook , #TimelessTunes #SeniorJazz ,25,50, USA,2023,7,18,16
616,"Started a blog sharing the wisdom gained through the years, proving that every day is a chance to learn and grow. #SeniorWisdom #Blog ", Gratitude ,Positive,2023-07-19 19:45:00.000000 UTC, WisdomBloggerSenior , Instagram , #LifeLessons #SeniorBlog ,22,45, UK,2023,7,19,19
617,"Participated in a charity run, proving that age is no barrier to supporting meaningful causes. #CharityRun #SeniorRunner ", Excitement ,Positive,2023-07-20 17:00:00.000000 UTC, SeniorCharityRunner , Twitter , #RunForACause #SeniorSupport ,30,60, Canada,2023,7,20,17
618,"Survived a challenging physics exam. Equations, you won't defeat me! ", Relief ,Neutral,2023-08-01 13:30:00.000000 UTC, PhysicsWhizHighSchool , Instagram , #PhysicsSurvivor #HighSchoolAdventures ,20,40, USA,2023,8,1,13
619,Exploring the world of coding. Debugging is an adventure on its own! #CodingJourney #HighSchoolCoder , Excitement ,Positive,2023-08-02 14:45:00.000000 UTC, CodeExplorerHighSchool , Twitter , #CodingAdventure #HighSchoolCoderLife ,25,50, UK,2023,8,2,14
620,"Joined the school debate team. Words are my weapons, and I'm ready for battle! ", Excitement ,Positive,2023-08-03 12:15:00.000000 UTC, DebateWarriorHighSchool , Facebook , #DebateWarrior #HighSchoolDebater ,18,35, Canada,2023,8,3,12
621,"Started a photography club at school. Capturing moments, one snapshot at a time! ", Joy ,Positive,2023-08-04 16:30:00.000000 UTC, PhotoClubHighSchool , Instagram , #PhotographyClub #HighSchoolPhotographer ,22,45, USA,2023,8,4,16
622,"Daydreaming about the upcoming prom. The dress, the dance – it's a fairytale in the making! ", Excitement ,Positive,2023-08-05 19:45:00.000000 UTC, PromDreamerHighSchool , Twitter , #PromDreams #HighSchoolFairytale ,30,60, Canada,2023,8,5,19
623,Convinced the teacher to have class outdoors. Learning equations with a side of fresh air! , Positive ,Positive,2023-08-06 14:00:00.000000 UTC, OutdoorClassHighSchool , Facebook , #OutdoorClassroom #HighSchoolExplorer ,28,55, USA,2023,8,6,14
624,"Accidentally spilled paint in art class. Abstract art, right? #ArtClassAdventures #HighSchoolArtist ", Embarrassed ,Neutral,2023-08-07 19:45:00.000000 UTC, PaintSpillHighSchool , Instagram , #ArtisticMishaps #HighSchoolArt ,22,45, UK,2023,8,7,19
625,Trying to master the perfect kickflip on my skateboard. Skating into the weekend like a pro! , Excitement ,Positive,2023-08-08 16:00:00.000000 UTC, SkateProHighSchool , Twitter , #SkaterLife #HighSchoolSkater ,30,60, Canada,2023,8,8,16
626,Bonding with friends over the latest K-pop sensation. Fangirling at its finest! , Joy ,Positive,2023-08-09 22:30:00.000000 UTC, KpopFangirlHighSchool , Facebook , #KpopFangirl #HighSchoolMusic ,20,40, USA,2023,8,9,22
627,Spent hours perfecting a chemistry experiment. Mixing potions like a wizard! , Joy ,Positive,2023-08-10 14:20:00.000000 UTC, ChemistryWizardHighSchool , Instagram , #ChemistryWizard #HighSchoolScientist ,28,55, UK,2023,8,10,14
628,Successfully organized a surprise birthday party for a friend. Party planning expert mode: Achieved! , Joy ,Positive,2023-08-11 18:45:00.000000 UTC, BirthdayPartyPlannerHighSchool , Twitter , #BirthdayParty #HighSchoolCelebration ,22,45, Canada,2023,8,11,18
629,"Joined the drama club to unleash my inner actor. Lights, camera, action! ", Excitement ,Positive,2023-08-12 13:45:00.000000 UTC, DramaClubStarHighSchool , Facebook , #DramaClubStar #HighSchoolActor ,25,50, USA,2023,8,12,13
630,Got my hands on the latest fantasy novel. Diving into realms of magic and adventure! , Excitement ,Positive,2023-08-13 20:00:00.000000 UTC, FantasyBookNerdHighSchool , Instagram , #FantasyBookNerd #HighSchoolReader ,35,70, UK,2023,8,13,20
631,Mastering the art of the perfect doodle during boring classes. Doodles: A+! , Joy ,Positive,2023-08-14 16:15:00.000000 UTC, DoodleMasterHighSchool , Twitter , #DoodleMaster #HighSchoolArt ,20,40, USA,2023,8,14,16
632,Attempting to break the school record for the longest handstand. Wish me luck! , Excitement ,Positive,2023-08-15 19:30:00.000000 UTC, HandstandChallengeHighSchool , Facebook , #HandstandChallenge #HighSchoolAthlete ,28,55, Canada,2023,8,15,19
633,Sneaking snacks into class like a pro. The art of snack-smuggling is a sacred skill! , Mischievous ,Neutral,2023-08-16 14:00:00.000000 UTC, SnackSmugglerHighSchool , Instagram , #SnackSmuggler #HighSchoolSnacks ,30,60, USA,2023,8,16,14
634,Hosting a sleepover with friends this weekend. Preparing for a night of laughter and memories! , Excitement ,Positive,2023-08-17 22:15:00.000000 UTC, SleepoverHostHighSchool , Twitter , #SleepoverFun #HighSchoolMemories ,18,35, UK,2023,8,17,22
635,"Spent hours on a TikTok dance, only to realize I have two left feet. Dance fail: Unleashed! ", Embarrassed ,Neutral,2023-08-18 16:30:00.000000 UTC, TikTokFailHighSchool , Facebook , #DanceFail #HighSchoolTikTok ,25,50, USA,2023,8,18,16
636,Accidentally liked my crush's old photo while stalking their profile. Awkward level: Maximum! , Embarrassed ,Neutral,2023-08-19 19:45:00.000000 UTC, SocialMediaBlunderHighSchool , Instagram , #SocialMediaBlunder #HighSchoolAwkward ,22,45, UK,2023,8,19,19
637,Tried to impress my crush with a smooth conversation. Ended up spilling my drink. Smooth level: Nonexistent! , Embarrassed ,Neutral,2023-08-20 17:00:00.000000 UTC, CrushFailHighSchool , Twitter , #CrushFail #HighSchoolEmbarrassment ,30,60, Canada,2023,8,20,17
638,Mastered the art of creating paper airplanes during lecture. Paper planes: Soaring to new heights! , Joy ,Positive,2023-08-21 15:45:00.000000 UTC, PaperPlaneExpertHighSchool , Instagram , #PaperPlaneExpert #HighSchoolArt ,15,30, USA,2023,8,21,15
639,Trying to set a new trend by juggling textbooks between classes. Academic juggling: A unique skill! , Excitement ,Positive,2023-08-22 12:30:00.000000 UTC, JugglingProHighSchool , Facebook , #TextbookJuggling #HighSchoolSkills ,22,40, Canada,2023,8,22,12
640,Hiding a snack stash in my backpack for emergency cravings. Snack ninja mode: Activated! , Mischievous ,Neutral,2023-08-23 16:45:00.000000 UTC, SnackNinjaHighSchool , Twitter , #SnackNinja #HighSchoolSnacks ,28,55, USA,2023,8,23,16
641,Planning a surprise scavenger hunt for friends. Anticipating the thrill and excitement! , Excitement ,Positive,2023-08-24 18:20:00.000000 UTC, ScavengerHuntMasterHighSchool , Instagram , #SurpriseAdventure #HighSchoolFun ,20,38, UK,2023,8,24,18
642,Danced in the rain to celebrate the end of exams. Rain dance: Unexpectedly refreshing! , Joy ,Positive,2023-08-25 14:15:00.000000 UTC, RainDanceCelebrationHighSchool , Facebook , #RainDance #HighSchoolJoy ,25,50, Canada,2023,8,25,14
643,Accidentally sent a text meant for a friend to the class group chat. Texting fail: Oops moment! , Embarrassed ,Neutral,2023-08-26 17:30:00.000000 UTC, GroupChatBlunderHighSchool , Twitter , #TextingFail #HighSchoolAwkward ,18,35, USA,2023,8,26,17
644,Tried a magic trick to impress classmates. Magic fail: Where did that rabbit go? , Embarrassed ,Neutral,2023-08-27 20:45:00.000000 UTC, MagicFailHighSchool , Instagram , #MagicFail #HighSchoolMagic ,22,45, UK,2023,8,27,20
645,Perfecting the art of creating origami during a dull lecture. Origami mastery: A+! , Joy ,Positive,2023-08-28 16:00:00.000000 UTC, OrigamiProHighSchool , Twitter , #OrigamiMaster #HighSchoolArt ,18,36, USA,2023,8,28,16
646,Attempting to set a new record for the most consecutive hacky sack kicks. Hacky sack skills: Unleashed! , Excitement ,Positive,2023-08-29 13:45:00.000000 UTC, HackySackChampionHighSchool , Instagram , #HackySackChallenge #HighSchoolAthlete ,26,48, Canada,2023,8,29,13
647,Creating a secret handshake with friends. Friendship level: Expert! , Joy ,Positive,2023-08-30 17:30:00.000000 UTC, SecretHandshakeHighSchool , Facebook , #FriendshipGoals #HighSchoolMemories ,20,40, USA,2023,8,30,17
648,Embarking on a mission to find the best burger joint in town. Burger connoisseur: Reporting for duty! , Excitement ,Positive,2023-08-31 20:15:00.000000 UTC, BurgerQuestHighSchool , Twitter , #BurgerQuest #HighSchoolFoodie ,24,42, UK,2023,8,31,20
649,Practicing a stand-up comedy routine for the upcoming talent show. Comedy gig: In the making! , Joy ,Positive,2023-09-01 14:45:00.000000 UTC, ComedyGeniusHighSchool , Instagram , #StandUpComedy #HighSchoolTalent ,21,39, Canada,2023,9,1,14
650,Accidentally sent a love letter to the wrong person. Love note fail: Maximum embarrassment! , Embarrassed ,Neutral,2023-09-02 18:30:00.000000 UTC, LoveLetterBlunderHighSchool , Facebook , #LoveLetterFail #HighSchoolAwkward ,17,33, USA,2023,9,2,18
651,Attempting to impress the teacher with an elaborate science experiment. Science geek mode: Activated! , Excitement ,Positive,2023-09-03 22:00:00.000000 UTC, ScienceExperimentProHighSchool , Twitter , #ScienceGeek #HighSchoolExperiments ,23,44, UK,2023,9,3,22
652,Crafting intricate friendship bracelets for the whole squad. Friendship level: Expert weaver! , Joy ,Positive,2023-09-04 15:15:00.000000 UTC, BraceletCraftsmanHighSchool , Instagram , #FriendshipBracelets #HighSchoolCrafts ,19,37, USA,2023,9,4,15
653,Attempting to beat the record for the most consecutive cartwheels. Cartwheel challenge: Underway! , Excitement ,Positive,2023-09-05 12:30:00.000000 UTC, CartwheelMasterHighSchool , Twitter , #CartwheelChallenge #HighSchoolAthlete ,27,52, Canada,2023,9,5,12
654,Organizing a movie marathon with friends. Popcorn and cinematic adventures await! , Joy ,Positive,2023-09-06 16:45:00.000000 UTC, MovieMarathonHostHighSchool , Facebook , #MovieNight #HighSchoolMemories ,22,43, UK,2023,9,6,16
655,Experimenting with a new hair color. A bold change for a bold semester! , Excitement ,Positive,2023-09-07 18:20:00.000000 UTC, HairColorExperimentHighSchool , Instagram , #HairExperiment #HighSchoolStyle ,20,39, USA,2023,9,7,18
656,Building a time capsule to capture memories for the future. Time-traveling emotions! , Joy ,Positive,2023-09-08 14:15:00.000000 UTC, TimeCapsuleCreatorHighSchool , Facebook , #TimeCapsule #HighSchoolNostalgia ,26,48, Canada,2023,9,8,14
657,Accidentally walked into the wrong classroom on the first day. Classroom mix-up: Awkward start! , Embarrassed ,Neutral,2023-09-09 17:30:00.000000 UTC, ClassroomBlunderHighSchool , Twitter , #FirstDayOops #HighSchoolEmbarrassment ,16,32, USA,2023,9,9,17
658,Trying out a new smoothie recipe for a healthy start to the week. Smoothie enthusiast: Level up! , Excitement ,Positive,2023-09-10 20:45:00.000000 UTC, SmoothieConnoisseurHighSchool , Instagram , #HealthyLiving #HighSchoolWellness ,23,42, UK,2023,9,10,20
659,Reflecting on the challenges of the school year. Feeling a bit overwhelmed with assignments. , Sad ,Neutral,2023-09-11 15:45:00.000000 UTC, OverwhelmedHighSchoolStudent , Twitter , #SchoolChallenges #HighSchoolStruggles ,15,28, USA,2023,9,11,15
660,Encountered some mean-spirited comments online. Dealing with online hate is never easy. , Hate ,Negative,2023-09-12 12:30:00.000000 UTC, DealingWithHateHighSchool , Instagram , #OnlineHate #HighSchoolReality ,18,36, Canada,2023,9,12,12
661,Had a bad day at school. Everything seems to be going wrong. , Bad ,Neutral,2023-09-13 16:45:00.000000 UTC, ToughDayHighSchool , Facebook , #BadDay #HighSchoolBlues ,20,40, UK,2023,9,13,16
662,Feeling down after not making the sports team. Disappointment lingers. , Sad ,Neutral,2023-09-14 18:20:00.000000 UTC, SportsTeamRejectionHighSchool , Twitter , #Disappointment #HighSchoolSports ,17,34, USA,2023,9,14,18
663,Witnessed a heated argument in the cafeteria. Unpleasant atmosphere at lunch. , Hate ,Negative,2023-09-15 14:15:00.000000 UTC, CafeteriaConflictHighSchool , Instagram , #CafeteriaDrama #HighSchoolTension ,21,41, Canada,2023,9,15,14
664,Received a not-so-great grade on a major project. Academic frustration setting in. , Bad ,Neutral,2023-09-16 17:30:00.000000 UTC, ProjectGradeDisappointmentHighSchool , Facebook , #AcademicFrustration #HighSchoolStress ,19,38, UK,2023,9,16,17
665,Dealing with a personal setback. Sometimes life throws unexpected challenges. , Sad ,Neutral,2023-09-17 20:45:00.000000 UTC, PersonalSetbackHighSchool , Twitter , #LifeChallenges #HighSchoolStruggles ,22,44, USA,2023,9,17,20
666,Feeling lonely on a Saturday night. Sometimes solitude hits harder than expected. , Sad ,Neutral,2023-09-18 22:00:00.000000 UTC, LonelySaturdayHighSchool , Instagram , #LonelyNights #HighSchoolEmotions ,16,31, Canada,2023,9,18,22
667,Experiencing cyberbullying. Hateful messages online are disheartening. , Hate ,Negative,2023-09-19 15:15:00.000000 UTC, CyberbullyingVictimHighSchool , Facebook , #StopCyberbullying #HighSchoolReality ,14,27, UK,2023,9,19,15
668,Caught in a torrential rainstorm without an umbrella. Today's weather is just bad luck. , Bad ,Neutral,2023-09-20 12:30:00.000000 UTC, RainyDayBluesHighSchool , Twitter , #BadLuck #HighSchoolWeather ,18,35, USA,2023,9,20,12
669,Missing an important event due to unforeseen circumstances. A day filled with sadness. , Sad ,Neutral,2023-09-21 16:45:00.000000 UTC, MissedOpportunityHighSchool , Instagram , #MissedChances #HighSchoolRegret ,20,39, Canada,2023,9,21,16
670,Dealing with unfounded rumors circulating about personal life. Rumors can be hurtful. , Hate ,Negative,2023-09-22 18:20:00.000000 UTC, RumorVictimHighSchool , Facebook , #RumorMills #HighSchoolDrama ,23,46, UK,2023,9,22,18
671,Got a flat tire on the way to an important meeting. Talk about a series of bad events! , Bad ,Neutral,2023-09-23 14:15:00.000000 UTC, FlatTireWoesHighSchool , Twitter , #BadLuckDay #HighSchoolStruggles ,25,50, USA,2023,9,23,14
672,Feeling a sense of emptiness after a close friend moves away. Farewells are always sad. , Sad ,Neutral,2023-09-24 17:30:00.000000 UTC, FriendMovingAwayHighSchool , Instagram , #SayingGoodbye #HighSchoolEmotions ,21,42, Canada,2023,9,24,17
673,Facing rejection from a dream college. Disheartened but determined to explore other paths. , Sad ,Neutral,2023-09-25 20:45:00.000000 UTC, CollegeRejectionHighSchool , Facebook , #CollegeDreams #HighSchoolJourney ,19,37, UK,2023,9,25,20
674,Encountering online toxicity during a gaming session. Hateful comments can ruin the fun. , Hate ,Negative,2023-09-26 14:15:00.000000 UTC, GamingToxicityHighSchool , Twitter , #OnlineGaming #HighSchoolGamer ,16,32, USA,2023,9,26,14
675,Having a bad hair day and feeling self-conscious. Bad hair days can affect confidence. , Bad ,Neutral,2023-09-27 17:30:00.000000 UTC, BadHairDayBluesHighSchool , Instagram , #BadHairDay #HighSchoolConfidence ,18,36, Canada,2023,9,27,17
676,Feeling a sense of despair after a major project failure. Hard work didn't pay off this time. , Sad ,Neutral,2023-09-28 22:00:00.000000 UTC, ProjectFailureDespairHighSchool , Facebook , #ProjectStruggles #HighSchoolHardships ,21,41, UK,2023,9,28,22
677,Experiencing hate comments for expressing personal opinions. Online negativity prevails. , Hate ,Negative,2023-09-29 15:45:00.000000 UTC, OpinionsHateHighSchool , Twitter , #OnlineOpinions #HighSchoolCriticism ,24,48, USA,2023,9,29,15
678,Having a string of bad luck with constant technology malfunctions. Tech troubles galore! , Bad ,Neutral,2023-09-30 18:20:00.000000 UTC, TechMalfunctionWoesHighSchool , Instagram , #TechIssues #HighSchoolTech ,22,43, Canada,2023,9,30,18
679,Missing out on a long-anticipated event due to unexpected circumstances. A day filled with sadness. , Sad ,Neutral,2023-10-01 14:15:00.000000 UTC, MissedEventBluesHighSchool , Facebook , #MissedMoments #HighSchoolRegret ,20,39, UK,2023,10,1,14
680,Trying out a new study technique for upcoming exams. Exploring different learning strategies. , Neutral ,Neutral,2023-10-02 16:45:00.000000 UTC, StudyTechniqueExperimentHighSchool , Instagram , #StudyStrategies #HighSchoolExams ,23,42, USA,2023,10,2,16
681,Organizing a community cleanup event for a cleaner neighborhood. Promoting environmental awareness. , Neutral ,Neutral,2023-10-03 12:30:00.000000 UTC, CommunityCleanupHighSchool , Twitter , #EnvironmentalEfforts #HighSchoolCommunity ,26,50, Canada,2023,10,3,12
682,Sharing favorite book recommendations with classmates. Building a mini book club. , Neutral ,Neutral,2023-10-04 18:20:00.000000 UTC, BookRecommendationsHighSchool , Facebook , #BookClub #HighSchoolReads ,19,38, UK,2023,10,4,18
683,Experimenting with a new recipe for a school bake sale. Baking adventures in the kitchen. , Neutral ,Neutral,2023-10-05 14:15:00.000000 UTC, BakeSaleRecipeExperimentHighSchool , Instagram , #BakingAdventures #HighSchoolBakes ,21,43, USA,2023,10,5,14
684,Collaborating on a school project with peers. Teamwork makes the dream work. , Neutral ,Neutral,2023-10-06 17:30:00.000000 UTC, SchoolProjectCollaborationHighSchool , Twitter , #Teamwork #HighSchoolProjects ,18,36, Canada,2023,10,6,17
685,Attending a school club meeting to explore new interests. Dabbling in extracurricular activities. , Neutral ,Neutral,2023-10-07 20:45:00.000000 UTC, ExtracurricularExplorationHighSchool , Instagram , #SchoolClubs #HighSchoolInterests ,22,45, UK,2023,10,7,20
686,Exploring a new part-time job opportunity for gaining work experience. Career development in progress. , Neutral ,Neutral,2023-10-08 15:15:00.000000 UTC, PartTimeJobExplorationHighSchool , Facebook , #CareerDevelopment #HighSchoolJobs ,24,48, USA,2023,10,8,15
687,Attending a school assembly to stay informed about upcoming events and announcements. Staying connected with school activities. , Neutral ,Neutral,2023-10-09 22:00:00.000000 UTC, SchoolAssemblyParticipationHighSchool , Twitter , #SchoolEvents #HighSchoolConnectivity ,20,40, Canada,2023,10,9,22
688,Exploring a new hobby of photography during free time. Capturing moments through a lens. , Neutral ,Neutral,2023-10-10 14:15:00.000000 UTC, PhotographyHobbyHighSchool , Instagram , #PhotographyJourney #HighSchoolHobbies ,25,49, UK,2023,10,10,14
689,Participating in a science fair to showcase a unique experiment. Sharing knowledge with peers. , Neutral ,Neutral,2023-10-11 16:45:00.000000 UTC, ScienceFairParticipationHighSchool , Facebook , #ScienceFair #HighSchoolScience ,19,37, USA,2023,10,11,16
690,Attending a workshop on time management to enhance organizational skills. Striving for efficiency. , Neutral ,Neutral,2023-10-12 18:20:00.000000 UTC, TimeManagementWorkshopHighSchool , Twitter , #EfficiencyGoals #HighSchoolSkills ,23,44, Canada,2023,10,12,18
691,Volunteering at a local charity event to give back to the community. Contributing to social causes. , Neutral ,Neutral,2023-10-13 12:30:00.000000 UTC, CharityEventVolunteerHighSchool , Instagram , #CommunityService #HighSchoolVolunteer ,20,39, UK,2023,10,13,12
692,Collaborating on a group project to promote teamwork and shared responsibilities. Group effort in action. , Neutral ,Neutral,2023-10-14 17:30:00.000000 UTC, GroupProjectCollaborationHighSchool , Facebook , #TeamSpirit #HighSchoolProjects ,18,35, USA,2023,10,14,17
693,Participating in a debate club to enhance critical thinking and communication skills. Intellectual engagement in progress. , Neutral ,Neutral,2023-10-15 20:45:00.000000 UTC, DebateClubParticipationHighSchool , Twitter , #DebateSkills #HighSchoolIntellect ,22,43, Canada,2023,10,15,20
694,Celebrating a friend's birthday with a surprise party. Joyful moments and laughter all around! , Happy ,Neutral,2023-10-16 15:45:00.000000 UTC, BirthdaySurpriseHighSchool , Instagram , #SurpriseParty #HighSchoolCelebration ,27,52, UK,2023,10,16,15
695,Successfully completing a challenging coding project. Excitement for overcoming coding hurdles! , Happy ,Neutral,2023-10-17 12:30:00.000000 UTC, CodingSuccessHighSchool , Twitter , #CodingTriumph #HighSchoolTech ,24,48, USA,2023,10,17,12
696,Attending a school talent show to support classmates. Applauding the diverse talents on display! , Happy ,Neutral,2023-10-18 16:45:00.000000 UTC, TalentShowSupportHighSchool , Facebook , #TalentShow #HighSchoolEntertainment ,19,38, Canada,2023,10,18,16
697,"Exploring a new hiking trail with friends over the weekend. Nature, laughter, and good vibes! ", Happy ,Neutral,2023-10-19 18:20:00.000000 UTC, WeekendHikeHighSchool , Instagram , #NatureAdventures #HighSchoolFriends ,21,42, UK,2023,10,19,18
698,Winning a friendly sports competition against rival schools. Victory celebrations in full swing! , Happy ,Neutral,2023-10-20 14:15:00.000000 UTC, SportsVictoryHighSchool , Twitter , #SportsTriumph #HighSchoolAthletics ,26,50, USA,2023,10,20,14
699,Receiving a heartfelt letter from a pen pal in another country. Connecting across the globe! , Happy ,Neutral,2023-10-21 17:30:00.000000 UTC, PenPalConnectionHighSchool , Facebook , #GlobalFriendship #HighSchoolCorrespondence ,23,45, Canada,2023,10,21,17
700,Creating a beautiful mural with fellow art enthusiasts. The power of collaboration and creativity! , Happy ,Neutral,2023-10-22 20:45:00.000000 UTC, MuralCreationHighSchool , Instagram , #ArtCollaboration #HighSchoolCreativity ,22,43, UK,2023,10,22,20
701,Participating in a school-wide art exhibition. Witnessing creativity and spreading positive vibes! , Happy ,Neutral,2015-11-10 16:45:00.000000 UTC, ArtExhibitionJoyHighSchool , Instagram , #ArtisticExpression #HighSchoolCreativity ,23,44, USA,2015,11,10,16
702,Achieving a personal best in a track and field competition. The thrill of victory and self-improvement! , Happy ,Neutral,2016-09-14 12:30:00.000000 UTC, TrackFieldSuccessHighSchool , Twitter , #AthleticAchievement #HighSchoolSports ,26,51, Canada,2016,9,14,12
703,Collaborating on a science project that received recognition at a regional fair. Science triumphs and smiles! , Happy ,Neutral,2017-08-18 18:20:00.000000 UTC, ScienceProjectSuccessHighSchool , Facebook , #ScienceFairWinner #HighSchoolScience ,20,39, UK,2017,8,18,18
704,"Attending a surprise birthday party organized by friends. Surrounded by love, laughter, and good company! ", Happy ,Neutral,2018-06-22 14:15:00.000000 UTC, BirthdayPartyJoyHighSchool , Instagram , #SurpriseCelebration #HighSchoolFriendship ,25,48, USA,2018,6,22,14
705,Successfully fundraising for a school charity initiative. The joy of giving back to the community! , Happy ,Neutral,2019-04-05 17:30:00.000000 UTC, CharityFundraisingTriumphHighSchool , Twitter , #CommunityGiving #HighSchoolPhilanthropy ,22,42, Canada,2019,4,5,17
706,"Participating in a multicultural festival, celebrating diversity with music, dance, and delicious food! ", Happy ,Neutral,2020-02-29 20:45:00.000000 UTC, MulticulturalFestivalJoyHighSchool , Facebook , #CulturalCelebration #HighSchoolUnity ,21,43, UK,2020,2,29,20
707,"Organizing a virtual talent show during challenging times, bringing smiles to classmates' faces! ", Happy ,Neutral,2020-11-15 15:15:00.000000 UTC, VirtualTalentShowSuccessHighSchool , Instagram , #VirtualEntertainment #HighSchoolPositivity ,24,47, USA,2020,11,15,15
